SITE,DATE,STANDTEMP,InvGPP,InvER
nwis_01480617,9/25/09,-0.545445503,0.323264675,0.247842061
nwis_01480617,9/26/09,-0.246271562,0.39278567,0.316158552
nwis_01480617,9/27/09,-0.233324425,0.679128637,0.216349718
nwis_01480617,9/28/09,-0.250872971,0.398567102,0.230536679
nwis_01480617,9/29/09,-0.078173054,0.45847746,0.334917618
nwis_01480617,9/30/09,-0.011061472,0.486489849,0.339313382
nwis_01480617,10/1/09,0.212800091,0.514064123,0.427637225
nwis_01480617,10/2/09,0.141421811,0.496236961,0.353372274
nwis_01480617,10/3/09,-0.182317649,0.431748158,0.335906345
nwis_01480617,10/4/09,-0.122789948,0.390294043,0.318720591
nwis_01480617,10/5/09,0.04576585,0.417611443,0.369687977
nwis_01480617,10/6/09,0.077600818,0.427314375,0.390607015
nwis_01480617,10/7/09,-0.079043161,0.388067779,0.309993246
nwis_01480617,10/8/09,0.030887834,0.389351332,0.326446085
nwis_01480617,10/9/09,-0.190106742,0.412018408,0.278653423
nwis_01480617,10/10/09,-0.160376533,0.497683389,0.270376002
nwis_01480617,10/11/09,0.125008166,0.447186543,0.309861995
nwis_01480617,10/12/09,0.372621332,0.585893793,0.396357874
nwis_01480617,10/13/09,0.285907499,0.398722482,0.269669876
nwis_01480617,10/15/09,0.632899051,1.337582339,0.253812822
nwis_01480617,10/16/09,0.815146006,1.31165808,0.275542955
nwis_01480617,10/17/09,0.869468639,,0.361221013
nwis_01480617,10/18/09,0.830002183,1.308922777,0.261151559
nwis_01480617,10/19/09,0.775481157,0.727369295,0.251197197
nwis_01480617,10/20/09,0.641612362,0.711298996,0.296332374
nwis_01480617,10/21/09,0.4567284,0.599060123,0.307078292
nwis_01480617,10/22/09,0.345650062,0.446910602,0.275042237
nwis_01480617,10/23/09,0.248436477,0.410026253,0.219284496
nwis_01480617,10/24/09,0.02010085,0.764780161,0.159372061
nwis_01480617,10/25/09,0.20279784,,0.171946752
nwis_01480617,10/26/09,0.401410396,0.642636148,0.224191711
nwis_01480617,10/27/09,0.377960553,1.378387134,0.193218563
nwis_01480617,10/28/09,0.260525851,,0.326952358
nwis_01480617,10/29/09,0.220157843,1.289265192,0.224944129
nwis_01480617,10/30/09,0.267310854,0.967759023,0.244168311
nwis_01480617,10/31/09,0.123836273,1.079860372,0.22516695
nwis_01480617,11/1/09,0.335286025,0.908618885,0.268207689
nwis_01480617,11/2/09,0.415968834,0.615251267,0.243586182
nwis_01480617,11/3/09,0.542380508,0.599370376,0.249815757
nwis_01480617,11/4/09,0.646120704,0.626167615,0.294270379
nwis_01480617,11/5/09,0.693367704,0.559182448,0.303589432
nwis_01480617,11/6/09,0.903226955,0.561903058,0.316216797
nwis_01480617,11/7/09,0.96907786,0.544445515,0.328697108
nwis_01480617,11/8/09,0.763687327,0.452694102,0.317584869
nwis_01480617,11/9/09,0.628093295,0.35959392,0.312886059
nwis_01480617,11/10/09,0.473412766,0.341058697,0.316685972
nwis_01480617,11/11/09,0.54567051,0.367142764,0.289882885
nwis_01480617,11/12/09,0.716881329,0.35772355,0.34564381
nwis_01480617,11/13/09,0.630796394,0.343039978,0.31360708
nwis_01480617,11/14/09,0.433512218,0.283038739,0.271182013
nwis_01480617,11/15/09,0.29535995,0.211353146,0.259734503
nwis_01480617,11/16/09,0.468346424,0.215598264,0.27199021
nwis_01480617,11/17/09,0.656944778,0.229226208,0.300484655
nwis_01480617,11/18/09,0.68945139,0.23117139,0.291361696
nwis_01480617,11/19/09,0.478182238,0.28611871,0.214927942
nwis_01480617,11/20/09,0.51607957,,0.63071491
nwis_01480617,11/21/09,0.744348029,0.80571251,0.264551595
nwis_01480617,11/22/09,0.837282598,0.61350657,0.316722119
nwis_01480617,11/23/09,0.782742269,0.647457708,0.30049416
nwis_01480617,11/24/09,0.668376405,0.687445786,0.279611756
nwis_01480617,11/25/09,0.586091053,0.662494786,0.289444739
nwis_01480617,11/26/09,0.6004821,0.716935982,0.380473409
nwis_01480617,11/27/09,0.853369321,0.449121529,0.284317883
nwis_01480617,11/28/09,1.015237749,0.499985055,0.336230517
nwis_01480617,11/29/09,1.020747146,0.468313931,0.32373753
nwis_01480617,11/30/09,0.901096416,0.724486907,0.316782109
nwis_01480617,12/1/09,1.080833671,0.365778527,0.324807899
nwis_01480617,12/2/09,1.032382926,0.339272298,0.216441459
nwis_01480617,3/1/10,1.489784431,0.093625991,0.156606813
nwis_01480617,3/3/10,1.466001458,0.156944362,0.261390972
nwis_01480617,3/4/10,1.473508944,0.084021424,0.17465593
nwis_01480617,3/5/10,1.412276729,0.070621653,0.151961629
nwis_01480617,3/6/10,1.438809444,0.056700697,0.095372228
nwis_01480617,3/7/10,1.350601814,0.052492233,0.09033702
nwis_01480617,3/8/10,1.299345291,0.063873115,0.09714823
nwis_01480617,3/9/10,1.211416956,0.06655862,0.096631418
nwis_01480617,3/10/10,1.115554928,0.145441756,0.207162739
nwis_01480617,3/12/10,0.995049198,0.344111733,0.256151201
nwis_01480617,3/13/10,1.136169415,,0.730969526
nwis_01480617,3/14/10,1.036058745,,0.482079501
nwis_01480617,3/15/10,1.036977802,0.887173837,0.38973094
nwis_01480617,3/16/10,0.889838655,0.250291973,0.288024967
nwis_01480617,3/17/10,0.812418488,0.189231973,0.231434815
nwis_01480617,3/20/10,0.527432634,0.101935125,0.177104236
nwis_01480617,3/21/10,0.375884023,0.084041898,0.160516512
nwis_01480617,3/22/10,0.374845837,1.34586923,0.576940035
nwis_01480617,3/23/10,0.522651626,0.362928269,0.270651807
nwis_01480617,3/24/10,0.541782383,0.105043596,0.191431891
nwis_01480617,3/25/10,0.618935451,0.182353917,0.305171562
nwis_01480617,3/27/10,0.91388296,0.100721706,0.198754486
nwis_01480617,3/28/10,0.910533336,0.190460794,0.250434562
nwis_01480617,3/30/10,0.989546656,1.071665128,0.738970942
nwis_01480617,3/31/10,0.826969438,,0.325281079
nwis_01480617,4/2/10,0.272032195,0.083182223,0.148850243
nwis_01480617,4/3/10,0.233703095,0.069477661,0.13989796
nwis_01480617,4/4/10,0.126180127,0.062056558,0.130223047
nwis_01480617,4/6/10,-0.2206569,0.064608559,0.132586429
nwis_01480617,4/7/10,-0.301992383,0.065411756,0.133405718
nwis_01480617,4/8/10,-0.329508233,0.059163771,0.108971771
nwis_01480617,4/9/10,0.035262581,0.085322559,0.14346287
nwis_01480617,4/10/10,0.308364266,0.061955016,0.108478235
nwis_01480617,4/11/10,0.164893026,0.067495976,0.118990225
nwis_01480617,4/12/10,0.134092643,0.051602135,0.097526715
nwis_01480617,4/13/10,0.510704008,0.226773013,0.214143014
nwis_01480617,4/14/10,0.396955813,0.068364646,0.118068892
nwis_01480617,4/15/10,0.207504166,0.062169568,0.100636186
nwis_01480617,4/16/10,-0.027642291,0.0515256,0.064652805
nwis_01480617,4/17/10,0.182808156,0.102891854,0.130583761
nwis_01480617,4/18/10,0.4567284,0.111273334,0.139205984
nwis_01480617,4/19/10,0.316348315,0.092082525,0.117925054
nwis_01480617,4/20/10,0.212800091,0.095997194,0.118543559
nwis_01480617,4/21/10,0.299496782,0.214971376,0.189143417
nwis_01480617,4/22/10,0.043431317,0.105328057,0.122893794
nwis_01480617,4/23/10,0.112999484,0.184986369,0.217437434
nwis_01480617,4/24/10,0.183689637,0.083906301,0.094795781
nwis_01480617,4/25/10,0.383004438,0.261098591,0.139771204
nwis_01480617,4/26/10,0.414185609,0.415594786,0.200524227
nwis_01480617,4/27/10,0.360465009,0.11688133,0.154120606
nwis_01480617,4/28/10,0.570811665,0.139264599,0.148600986
nwis_01480617,5/4/10,-0.537510466,0.248269514,0.204683043
nwis_01480617,5/5/10,-0.405837865,0.257816301,0.251099386
nwis_01480617,5/6/10,-0.380998474,0.207940845,0.219111126
nwis_01480617,5/7/10,-0.200487492,0.183723506,0.195484113
nwis_01480617,5/8/10,-0.167596655,0.202935435,0.215540202
nwis_01480617,5/9/10,0.263475573,0.248513293,0.259135228
nwis_01480617,5/11/10,0.501747886,0.335556896,0.358962038
nwis_01480617,5/12/10,0.519066606,0.518122853,0.231497904
nwis_01480617,5/13/10,0.162838207,0.192377671,0.225171505
nwis_01480617,5/14/10,-0.179720612,0.175028999,0.18043165
nwis_01480617,5/15/10,-0.268693442,0.183904091,0.191433916
nwis_01480617,5/16/10,-0.24540868,0.186148337,0.18208522
nwis_01480617,5/17/10,-0.031712684,0.360909852,0.263200716
nwis_01480617,5/18/10,0.252268912,1.316478487,0.245586259
nwis_01480617,5/19/10,0.127352156,0.375163816,0.23788052
nwis_01480617,5/20/10,-0.223536587,0.326693145,0.226281359
nwis_01480617,5/22/10,-0.415536809,0.40312408,0.228120382
nwis_01480617,5/23/10,-0.355842063,0.726480677,0.319350945
nwis_01480617,5/28/10,-0.60852945,0.341241678,0.276395511
nwis_01480617,5/29/10,-0.587052505,0.361627598,0.302237514
nwis_01480617,5/30/10,-0.775031122,0.315107247,0.281150383
nwis_01480617,5/31/10,-0.823703629,0.326524354,0.274617888
nwis_01480617,6/2/10,-0.898714576,0.331782205,0.282227737
nwis_01480617,6/7/10,-0.652540958,0.480731053,0.362665938
nwis_01480617,6/8/10,-0.550261657,0.446654534,0.378803026
nwis_01480617,6/15/10,-0.883122435,0.427579545,0.418254099
nwis_01480617,6/17/10,-0.898157926,0.349387698,0.333085786
nwis_01480617,6/20/10,-1.142947492,0.269423592,0.30704519
nwis_01480617,6/21/10,-1.15943327,0.3141912,0.296381887
nwis_01480617,6/25/10,-1.149268683,0.28515746,0.196695552
nwis_01480617,6/26/10,-1.091477549,0.29643896,0.182821548
nwis_01480617,6/27/10,-1.209081313,0.259576804,0.191868179
nwis_01480617,6/28/10,-1.248490372,0.312422141,0.217532487
nwis_01480617,7/2/10,-0.755135981,0.28325088,0.304308744
nwis_01480617,7/3/10,-0.86751794,0.246954618,0.271012177
nwis_01480617,7/4/10,-1.042358824,0.246941943,0.244739121
nwis_01480617,7/16/10,-1.303093449,0.471336068,0.263700185
nwis_01480617,7/21/10,-1.293276175,0.32027824,0.213052054
nwis_01480617,7/22/10,-1.315766778,0.233515425,0.185789354
nwis_01480617,7/24/10,-1.535078343,0.194604457,0.179817979
nwis_01480617,7/27/10,-1.148444295,0.247746917,0.178702405
nwis_01480617,7/28/10,-1.218667224,0.271164165,0.195802832
nwis_01480617,7/29/10,-1.240423466,0.288668225,0.191862144
nwis_01480617,7/30/10,-1.096575529,0.301931364,0.212727247
nwis_01480617,7/31/10,-1.050507799,0.307587546,0.231902801
nwis_01480617,8/3/10,-1.079209402,0.294183363,0.223840149
nwis_01480617,8/18/10,-0.996440365,0.672082126,0.230137285
nwis_01480617,8/19/10,-1.118192752,0.392290818,0.194527055
nwis_01480617,8/24/10,-0.816158863,0.490219234,0.241420257
nwis_01480617,9/3/10,-1.077968376,0.478144242,0.219391066
nwis_01480617,9/4/10,-0.891476903,0.339034664,0.174485625
nwis_01480617,9/11/10,-0.602879876,0.337044281,0.188950638
nwis_01480617,9/12/10,-0.455423963,,0.18516639
nwis_01480617,10/30/10,0.52354798,0.350430488,0.28857206
nwis_01480617,10/31/10,0.575903524,0.333590832,0.273771378
nwis_01480617,6/7/11,-0.681827741,0.225394033,0.227604021
nwis_01480617,6/9/11,-1.090099488,0.191695115,0.186964103
nwis_01480617,6/12/11,-0.783431501,0.495736539,0.279895327
nwis_01480617,6/13/11,-0.681546344,0.401476121,0.328206294
nwis_01480617,6/14/11,-0.562721579,0.497345575,0.412797383
nwis_01480617,6/15/11,-0.632522196,0.293193972,0.273660941
nwis_01480617,6/18/11,-0.793227427,0.283942763,0.365868643
nwis_01480617,6/19/11,-0.878943871,0.24135273,0.30791914
nwis_01480617,6/20/11,-0.888274776,0.243346491,0.316724313
nwis_01480617,6/24/11,-1.039595691,0.313543053,0.31304551
nwis_01480617,6/26/11,-0.814481856,0.281605502,0.294057915
nwis_01480617,6/27/11,-0.766907359,0.347222357,0.366897702
nwis_01480617,6/29/11,-0.964566303,0.306692951,0.374917925
nwis_01480617,7/1/11,-0.847436841,0.266117791,0.377309962
nwis_01480617,7/2/11,-0.908175212,0.257724313,0.386924613
nwis_01480617,7/3/11,-0.983142696,0.30666936,0.428919933
nwis_01480617,7/4/11,-0.98452829,0.213201858,0.348634903
nwis_01480617,7/5/11,-1.066657621,0.211475703,0.34360531
nwis_01480617,7/6/11,-1.092304338,0.204413987,0.338199683
nwis_01480617,7/7/11,-1.195104843,0.174754751,0.26545302
nwis_01480617,7/8/11,-1.08789439,0.244068297,0.256328722
nwis_01480617,7/9/11,-1.133874389,0.165121541,0.246814197
nwis_01480617,7/10/11,-1.14652059,0.194540709,0.295966854
nwis_01480617,7/11/11,-1.263794652,0.171641167,0.232980808
nwis_01480617,7/12/11,-1.381182435,0.192271667,0.242610482
nwis_01480617,7/17/11,-1.134149394,0.219818445,0.350764586
nwis_01480617,7/19/11,-1.350202007,0.146456806,0.15579852
nwis_01480617,7/20/11,-1.388376962,0.18619402,0.250919873
nwis_01480617,7/21/11,-1.538041484,0.168276119,0.234271419
nwis_01480617,7/22/11,-1.670647742,0.154334055,0.212219827
nwis_01480617,7/23/11,-1.630746843,0.177155451,0.236561874
nwis_01480617,7/24/11,-1.548274302,0.232533567,0.286442156
nwis_01480617,7/25/11,-1.362980617,0.186904932,0.155374601
nwis_01480617,7/26/11,-1.405605853,0.256792775,0.227491309
nwis_01480617,7/27/11,-1.326525821,0.234400482,0.231290038
nwis_01480617,7/28/11,-1.153664828,0.286238415,0.242975101
nwis_01480617,7/30/11,-1.454901812,0.22182174,0.242440505
nwis_01480617,7/31/11,-1.411842473,0.24021042,0.24092011
nwis_01480617,8/1/11,-1.418348116,0.213854035,0.210609722
nwis_01480617,8/3/11,-1.099192896,0.303007108,0.193336937
nwis_01480617,8/4/11,-0.979816872,0.496439936,0.285940553
nwis_01480617,8/5/11,-1.101396723,0.310736142,0.328420993
nwis_01480617,8/6/11,-1.160806458,0.268965658,0.269918966
nwis_01480617,8/12/11,-1.004746838,0.27611513,0.320932168
nwis_01480617,8/13/11,-0.927638684,0.267930868,0.224454915
nwis_01480617,8/14/11,-0.852738007,,0.322023673
nwis_01480617,8/15/11,-0.912069447,0.674679357,0.228362878
nwis_01480617,8/16/11,-0.908175212,0.563013007,0.279285646
nwis_01480617,8/17/11,-1.034068258,0.407281546,0.283629037
nwis_01480617,8/18/11,-0.979262513,0.487455206,0.216453759
nwis_01480617,8/19/11,-0.895374442,0.535468796,0.172891836
nwis_01480617,8/20/11,-0.980371215,0.497311314,0.20787578
nwis_01480617,8/21/11,-0.970390644,0.64461723,0.243660118
nwis_01480617,8/22/11,-0.902332415,0.33784915,0.214597226
nwis_01480617,8/23/11,-0.776151379,0.44742179,0.298965745
nwis_01480617,8/24/11,-0.834875758,0.349743273,0.321950431
nwis_01480617,8/25/11,-0.873928425,0.907932072,0.254546833
nwis_01480617,8/26/11,-1.049541149,0.280682739,0.220090393
nwis_01480617,8/27/11,-0.965121077,1.601864575,0.564967628
nwis_01480617,8/28/11,-0.775031122,1.399482015,0.295118778
nwis_01480617,8/29/11,-0.646622021,1.160838464,0.231977812
nwis_01480617,8/30/11,-0.623775263,0.885605162,0.250141408
nwis_01480617,8/31/11,-0.676480504,0.763661336,0.282011085
nwis_01480617,9/1/11,-0.680420714,0.719986331,0.399075133
nwis_01480617,9/2/11,-0.617283109,0.580508614,0.408864248
nwis_01480617,9/3/11,-0.744199134,0.345882352,0.410843555
nwis_01480617,9/4/11,-0.898436253,0.267780531,0.370921195
nwis_01480617,9/5/11,-0.858874419,0.450975139,0.284774325
nwis_01480617,9/6/11,-0.521914554,,0.39538396
nwis_01480617,9/7/11,-0.636471158,,0.344525824
nwis_01480617,9/8/11,-0.680139296,,0.258480164
nwis_01480617,9/9/11,-0.746162603,1.048938438,0.213686673
nwis_01480617,9/10/11,-0.794626449,0.696902978,0.256547339
nwis_01480617,9/11/11,-0.707418183,0.733319052,0.298729815
nwis_01480617,9/12/11,-0.688580082,1.032717809,0.208466826
nwis_01480617,9/13/11,-0.707980239,0.615643475,0.249599539
nwis_01480617,9/14/11,-0.779511769,0.395360698,0.23473184
nwis_01480617,9/15/11,-0.544595472,0.572724882,0.238110566
nwis_01480617,9/16/11,-0.211439119,0.369116801,0.333132636
nwis_01480617,9/17/11,-0.062794944,0.550284399,0.517091057
nwis_01480617,9/18/11,-0.11873796,0.347103742,0.364294695
nwis_01480617,9/19/11,-0.129155706,0.266600761,0.334767703
nwis_01480617,9/20/11,-0.241093712,0.30834788,0.313014183
nwis_01480617,9/22/11,-0.558474756,0.190830305,0.25583152
nwis_01480617,9/23/11,-0.644366723,,1.294203406
nwis_01480617,9/24/11,-0.662401923,,0.497019867
nwis_01480617,9/25/11,-0.650568175,1.019806968,0.362583253
nwis_01480617,9/26/11,-0.678450707,0.710144096,0.338590558
nwis_01480617,9/27/11,-0.731010784,0.526763425,0.241689175
nwis_01480617,9/28/11,-0.778391703,0.40463726,0.171188887
nwis_01480617,9/29/11,-0.688017475,1.545025784,0.221429953
nwis_01480617,9/30/11,-0.477896499,0.4404558,0.189699177
nwis_01480617,10/1/11,-0.247134407,0.453827193,0.23193496
nwis_01480617,10/2/11,0.085494314,0.927389982,0.334349785
nwis_01480617,10/3/11,0.145234029,0.48175906,0.437089177
nwis_01480617,10/4/11,0.103046478,0.380225859,0.370942699
nwis_01480617,10/5/11,-0.019208143,0.318232929,0.355900191
nwis_01480617,10/6/11,0.094268488,0.315739001,0.383699499
nwis_01480617,10/7/11,0.166067303,0.282527084,0.347433182
nwis_01480617,10/8/11,0.083739937,0.257835036,0.343625626
nwis_01480617,10/9/11,-0.056988825,0.201072892,0.27462441
nwis_01480617,10/10/11,-0.145928485,0.196416376,0.300464853
nwis_01480617,10/11/11,-0.21604854,0.172996464,0.244456586
nwis_01480617,10/12/11,-0.159509943,0.270981599,0.208831749
nwis_01480617,10/13/11,-0.178566265,0.422314619,0.227208864
nwis_01480617,10/14/11,-0.23620229,1.469899659,0.446846652
nwis_01480617,10/15/11,-0.011061472,1.155566607,0.340979027
nwis_01480617,10/16/11,0.104802535,0.606079411,0.356073006
nwis_01480617,10/18/11,0.094268488,0.354155516,
nwis_01480617,10/19/11,-0.046824081,0.709227936,
nwis_01480617,10/20/11,-0.042466189,0.71549306,
nwis_01480617,10/21/11,0.227518269,0.626845941,
nwis_01480617,10/22/11,0.358686645,0.453424976,
nwis_01480617,10/23/11,0.409431104,0.352155187,
nwis_01480617,10/24/11,0.386565581,0.325170157,
nwis_01480617,10/25/11,0.348908423,0.301614844,
nwis_01480617,10/26/11,0.323743756,0.326804012,
nwis_01480617,10/27/11,0.23694352,0.330284638,
nwis_01480617,10/28/11,0.558835825,0.35346599,
nwis_01480617,10/29/11,1.011259655,1.617797037,
nwis_01480617,10/30/11,1.083903999,0.6436448,
nwis_01480617,10/31/11,1.003305764,0.494287548,
nwis_01480617,11/2/11,0.802723578,0.346724722,
nwis_01480617,11/3/11,0.741931898,0.307482482,
nwis_01480617,11/4/11,0.71507163,0.278383488,
nwis_01480617,11/5/11,0.921193123,0.325289055,
nwis_01480617,11/6/11,0.990769316,0.310494204,
nwis_01480617,11/7/11,0.826362942,0.279331789,
nwis_01480617,11/8/11,0.683427752,0.248488926,
nwis_01480617,11/9/11,0.637105013,0.237205767,
nwis_01480617,11/10/11,0.516676942,0.358890207,
nwis_01480617,11/11/11,0.86491095,0.253939358,
nwis_01480617,11/12/11,0.971826219,0.267432622,
nwis_01480617,11/13/11,0.877979029,0.230298181,
nwis_01480617,11/14/11,0.549559379,0.202167119,
nwis_01480617,11/15/11,0.358093891,0.468418053,1.698131467
nwis_01480617,11/16/11,0.363429295,,
nwis_01480617,11/17/11,0.68945139,1.140074154,
nwis_01480617,11/18/11,1.077763799,0.418652924,
nwis_01480617,11/19/11,1.15618818,0.381228138,
nwis_01480617,11/20/11,0.870380298,0.284506942,
nwis_01480617,11/21/11,0.659350906,0.366734877,
nwis_01480617,11/29/11,0.343576831,,
nwis_01480617,11/30/11,0.686439349,,
nwis_01480617,12/1/11,0.949239472,1.040660393,
nwis_01480617,12/2/11,1.071932298,0.949604395,
nwis_01480617,12/3/11,1.144790511,0.756792181,
nwis_01480617,12/4/11,1.109405327,0.716654083,
nwis_01480617,12/5/11,0.801512036,0.618462221,
nwis_01480617,12/6/11,0.512794336,1.237211603,
nwis_01480617,12/7/11,0.539091036,,
nwis_01480617,12/8/11,1.094039316,,
nwis_01480617,12/9/11,1.100798954,1.681826802,
nwis_01480617,12/10/11,1.156804448,1.433478575,
nwis_01480617,12/11/11,1.343138466,1.358941225,
nwis_01480617,3/2/12,1.165434139,0.214996517,1.125766243
nwis_01480617,3/3/12,1.010341742,0.175665326,1.276909881
nwis_01480617,3/4/12,1.129398215,0.143760441,0.684740724
nwis_01480617,3/5/12,1.301827544,0.152415355,0.750928767
nwis_01480617,3/6/12,1.304310093,0.152143881,0.641058463
nwis_01480617,3/7/12,1.040041621,0.136488721,0.397511034
nwis_01480617,3/8/12,0.551952897,0.104681622,0.249092799
nwis_01480617,3/9/12,0.745858255,0.143611555,0.478758329
nwis_01480617,3/10/12,1.085132257,0.14261614,0.551502929
nwis_01480617,3/11/12,1.020134919,0.132555807,0.356684936
nwis_01480617,3/12/12,0.770944266,0.134583772,0.284445608
nwis_01480617,3/13/12,0.302452179,0.095190908,0.184763136
nwis_01480617,3/14/12,0.288860917,0.097803682,0.188826153
nwis_01480617,3/15/12,0.309842556,0.101293957,0.188608677
nwis_01480617,3/16/12,0.361057832,0.148858105,0.240020885
nwis_01480617,3/17/12,0.30215662,0.111228633,0.231434362
